id	tweet	candidato	marcador	classe
twe978209076910768128	@jairbolsonaro @RodrigoMaia @joaoamoedonovo @Collor @Haddad_Fernando @cirogomes https://t.co/wtJ0pY34y5	ciro	raul	Não sei
twe978044640480907265	tudo q a comunidade lgbt clamo esta se concretizando homofobicos estao caindo mortos bolsonaro acabo de tomar um@tiro no c	bolsonaro	raul	Rejeição
twe981735087380336641	@AlfTuitea Judas Temer https://t.co/55C7GwMSiZ	temer	raul	Não sei
twe977336672680534017	Camila Cabello declara apoio ao #marchforourlives : "Amanhã é um dia tão importante que devemos nos unir e lutar pela mudança. Ninguém deve temer por sua vida, e precisamos ter certeza de que esses eventos trágicos nunca mais acontecerão novamente". https://t.co/17ZMUh0bc7 https://t.co/GLBWOUbZZ1	temer	raul	Neutro
twe978008249118199808	@manudeputada @PCdoB_Oficial ????????????????????????Tá drogada ou é só mau caráter? https://t.co/ixYbCTh8jI	manuela	raul	Rejeição
twe982227060734111746	@GABRlELPlNHElRO @LuluzinhaReaca O Alckmin deve estar muito muito preocupado, o Aecio então já deve estar na sua terceira carreira.	alckmin	raul	Rejeição
twe984572012881436672	Com a armação p livrar Alckmin, cresce a pressão sobre Aécio e Azeredo. Como já não valem nada, hoje tem peso zero e não são presidenciáveis, deverão ser entregues em breve p que alguns sigam acreditando que "a lei é para todos". E mais uma profecia de Jucá irá se cumprir. https://t.co/LuwrB9MkRV	alckmin	raul	Rejeição
twe982391419489980417	advinha q q acontece agora?  bolsonaro vence  golpe militar  64 repete  liberdade de expressão pelo ralo  mortes e… https://t.co/T3HmfHPNUu	bolsonaro	raul	Rejeição
twe978613829864165376	Para usar na campanha: Ciro Gomes é contra prisão após condenação em 2ª instância. Para ele, esse sistema que vigora em 193 países "é uma aberração". No que depender de Ciro, a impunidade dos bandidos poderosos seguirá reinando no Brasil. @cirogomes https://t.co/pQ5XVeO5Ov https://t.co/R5XYKDXi4I	ciro	raul	Rejeição
twe982658815870033920	Quem apóia Marina Silva e a REDE de sustentabilidade apóia e participa da completa DESTRUIÇÃO do Flamengo nos últimos quatro anos. Nossa mística foi TRUCIDADA por um déspota. Nossa repulsa tem q se refletir também nas urnas! TOTAL DESPREZO A REDE DA MARINA E BANDEIRA DE MELLO.	marina	raul	Rejeição
twe982720213920747520	Quando chegar a hora de temer ser preso vai ser muito diferente não vai ter militantes para impedir a sua prisão  E… https://t.co/OtVtPwZR5S	temer	raul	Rejeição
twe978154391588036608	@manudeputada @PCdoB_Oficial Esse simbolozinho que vc ta segurando matou mais que o nazismo, e ainda mata. Deveria ser crime apoiar uma ideologia dessas	manuela	raul	Rejeição
twe982077387650289664	Se a sua vez chegar, eu juro que acredito, governador https://t.co/QD28Vp9Ec1	alckmin	raul	Rejeição
twe977912657960415234	https://t.co/UhHBHJ04cy	ciro	raul	Não sei
twe981732016088547333	A gente faz piada e tal, mas eu tô bem preocupada com o que vem depois disso. N é nem com Lula não, é com a complet… https://t.co/Za6bEjwhSr	temer	raul	Neutro
twe984711888041897984	Resultados da lava-jato: * Alckmin recebeu 10 milhões da Odebrecht com provas: SOLTO * Aécio recebeu 2 milhões com vídeo e áudio de provas: SOLTO * Lula acusado de receber um triplex onde nunca morou sem nenhuma prova: PRESO  A lava-jato é uma FRAUDE.	alckmin	raul	Rejeição
twe977976155549683718	@ruindadedocarai @manudeputada @PCdoB_Oficial Deve usar perfume importado que compra em Nova York, pra disfarçar o… https://t.co/RFL9OmvY2X	manuela	raul	Rejeição
twe982585686116139009	Tenho inúmeras divergências com o PT. Agora, o sujeito que tem coragem de comemorar a prisão do Lula é um insano! Bolsonaro fez isso!	bolsonaro	raul	Rejeição
twe984567079562080257	temer é o presidente mais pau mole que esse país já viu até o jânio quadros ia descer a vassoura em militar que ameaça dar golpe mas a madame não tá lá ocupado escrevendo discurso com mesoclise	temer	raul	Rejeição
twe977710130497191936	&gt;@EstadaoPolitica Para Ciro Gomes, eleições de 2018 serão 'as mais fraudadas da história' https://t.co/vSoKyQ26pr https://t.co/FcPpy9vWXF	ciro	raul	Neutro
twe978131870759247872	@FilipeRet Mano kkkkk Olha a galera nos comentários enfiando o Lula no meio kkkkkkkkk que mico	lula	raul	Neutro
twe977354237423357952	Manifestantes fecham estrada e impedem ato de Lula no RS https://t.co/2UoMUxbnu9	lula	raul	Neutro
twe984782973903015936	O procurador que tirou Geraldo Alckmin da mira da Lava-Jato é primo-irmão de um velho aliado do tucano. Luciano Mariz Maia, o vice-procurador-geral da República, é primo de José Agripino Maia, o senador do DEM. https://t.co/8d6xQOVPuY	alckmin	raul	Rejeição
twe978027924350783489	Ciro Gomes confirmado no Fórum da Liberdade, e Bolsonaro convidado. Esse debate vai ser muito divertido.	ciro	raul	Neutro
twe978611731013435392	Ciro Gomes elogiou a atuação do STF no caso do habeas corpus do condenado Lula e classificou a prisão em segunda instância como "uma aberração do direito no #Brasil".   https://t.co/x2ut7WjqEn	ciro	raul	Neutro
twe977606694015520769	Ciro Gomes questiona porquê os partidos liberais, como o NOVO, não criti... https://t.co/Rjl71xikO9 via @YouTube	ciro	raul	Neutro
twe978614699586674689	Ciro Gomes diz que é uma aberração prender Lula antes do trânsito em julgado! Aberração é deixar criminosos condenados em liberdade como quer o STF! Assim como Alckmin, Ciro Gomes elogia STF por proteger Lula | Renova Mídia https://t.co/7RQ2Nz1Tgr	ciro	raul	Rejeição
twe984189384617594887	? O Brasil nunca deixa de surpreender. https://t.co/fzD8bgzUne	alckmin	raul	Neutro
twe978381152573706240	Ciro Nogueira, Evaldo Gomes defende nome de Themístocles para vice - Valença Online https://t.co/XpeUArti5a	ciro	raul	Não sei
twe978195954296934400	antes de td.. sou gaúcho.. e falo com propriedade.. esses fascistas d bombacha estão envergonhando o Rio Grande do Sul.. seguidores d Bolsonaro.. eleitores da Véia Ana Amélia Lemos.. manifestoches da RBS.. o q fizeram com a Caravana d Lula é antidemocrático e criminoso.. https://t.co/skFCxv138Q	bolsonaro	raul	Rejeição
twe978349125052837889	NEXO Politiquês 26 - Pré-candidatos: Ciro Gomes  https://t.co/mLa9cqljmc #podcast	ciro	raul	Não sei
twe982422449362030592	uma dica pra quem vai ficar sem candidato se o lula for preso e não é bolsominion:   voto branco/nulo não vai prejudicar o bolsonaro  pesquisa qual o segundo candidato mais forte e vota nele   nem que seja SEILA a marina   ate uma planta no poder é melhor que um bolsonaro ✨	bolsonaro	raul	Rejeição
twe982254291556622336	Urnas fraudadas...ninguém votou em Aécio e ele teve 50 milhões de votos. https://t.co/od5QBi0ltu	marina	raul	Neutro
twe984851406480969728	Se a Marina Silva abrisse um restaurante https://t.co/nes4DVCoxL	marina	raul	Neutro
twe984524329370218497	Lava Jato de SP queria Alckmin. Foi tirado por ministra do STJ. Lava Jato quis medidas cautelares contra Aécio, incluindo cassação. Mas senador tem foro privilegiado no STF, que deixou Congresso salvá-lo. Culpar Lava Jato por não atingir Alckmin e Aécio é coisa de militante bocó.	alckmin	raul	Rejeição
twe984219554829275136	Ei @deltanmd !! Porque vc não fez nenhum esforço para que o processo de Alckmin fosse para Curitiba, tal qual fez tanto no do Lula, já que ele é inerente a lavajato? Não vai jejuar por isso?	alckmin	raul	Rejeição
twe984728552753979392	@silva_marina  https://t.co/U2za0VGQf8	marina	raul	Não sei
twe984943818540711936	@silva_marina A senhora pretende administrar o país usando a filosofia do amor? Sinto lhe informar, mas estamos pre… https://t.co/3S2Nz5dOei	marina	raul	Rejeição
twe984520227949109249	@aosfatos @silva_marina #lulalivre https://t.co/Wue5FmIudX	marina	raul	Não sei
twe977318071722442752	@jangodurango "Se eu soubesse que tu queria não tinha gastado tanto dinheiro com camisinha e pílula do dia seguinte… https://t.co/F38lsyFVc2	lula	alysson	Não sei
twe978104151359008769	Retweeted Florisvaldo Raimundo (@Florisrs):  Só Lula é capaz disso https://t.co/qCRzIRYc2A https://t.co/livye1CuMy	lula	alysson	Não sei
twe984802485360582656	Ao invés dos petistas estarem buscando livrar Lula da cadeia, deveriam estar protestando pela decisão da PGR de remeter o caso de Alckmin para o TSE, ao invés da justiça comum, o que na prática o livra. A mesma decisão livrará Haddad. Em busca da impunidade, ladrões se unem.	alckmin	alysson	Rejeição
twe977572021361168389	@CshmKnCaioHen @Peaotrabalhador @MiguelAMSA61 @manudeputada O problema, Caio, é q a complexidade da realidade nos i… https://t.co/ns1uFYBmkg	manuela	alysson	Não sei
twe977558211447443457	A pergunta é séria, @manudeputada: quer me pagar logo o que ficou devendo no processo que a senhora moveu contra mim e perdeu, ou devo me dar ao trabalho de pedir cumprimento de sentença? Qualquer coisa, manda um DM ?	manuela	alysson	Rejeição
twe977347407011897345	DISPARADO!!! 90%... https://t.co/f5G9063duC	bolsonaro	alysson	Aprovação
twe984494027956543488	O que acontece agora que o inquérito de Alckmin vai para a 1ª instância? https://t.co/W6n9FLV2hx via @buzzfeed	alckmin	alysson	Neutro
twe981677295676084224	- "aécio é flagrado pedindo grana a empresário"  - lalalala - "assessor de temer é pego com mala de dinheiro" - lalalala - "alckmin usou cunhado para receber 10 milhões" - lalalala - "lula pode ser beneficiado com habeas corpus" - vou pra rua AGORA, não tenho bandido de estimação	temer	alysson	Rejeição
twe978200570740822017	Se a bunda de algum ministro sentar sobre o processo do Lula e pedir "vista", a Lava Jato estará em xeque!  Às ruas em 03/04!	lula	alysson	Rejeição
twe982682347484180482	Hoje, não há lado certo ou lado errado. Lula é figura histórica importante. Só que governou com as figuras + arcaicas da política brasileira: Temer, Sarney, Renan... Lula quer mas não é o nosso Mandela. É um criminoso que vai cumprir sua pena. Que venham os próximos. Democracia!	temer	alysson	Rejeição
twe984980191066849280	Decisões do STF e do STJ de encaminhar processos de caixa 2 para a Justiça Eleitoral pode enfraquecer Lava-Jato. Além de Geraldo Alckmin já foram encaminhadas investigações de pelo menos oito políticos. https://t.co/QZg3xR730G (@OGloboPolitica)	alckmin	alysson	Não sei
twe983555366133944320	PARA OS QUE AINDA NÃO SABEM! A pré-candidata à Presidência da República, Marina Silva, abre a hipótese de EBM ser seu Vice. Isso mesmo, ser seu Vice-Presidente da República. O mesmo ocorreu c/ Patrícia Amorim em 2010. O banana?que a criticou segue mesmo caminho. Vejam abaixo.? https://t.co/V7GTtFMMjf	marina	alysson	Rejeição
twe982063664000847879	@geodrade @silva_marina Ok. Então quer dizer o STF só condena PT? Pelo visto então já julgaram Gleisi Hoffman, Lind… https://t.co/2PjxKczlEo	marina	alysson	Não sei
twe977588404731961344	Ciro Gomes confirmado no Fórum da Liberdade, e Bolsonaro convidado. Esse debate vai ser muito divertido.	ciro	alysson	Neutro
twe977544167080505344	@FaalaFiote @manudeputada @PCdoB_Oficial É orgânico?	manuela	alysson	Não sei
twe982192053986648066	@silva_marina Fica calada criatura!	marina	alysson	Rejeição
twe977861275270053888	@cirogomes @Collor @LucianoHuck @RodrigoMaia https://t.co/1nZTswYDJt	ciro	alysson	Não sei
twe977608525882036225	@manudeputada para de ser tao maravilhosa af!! vc quer o mundo? eu te dou	manuela	alysson	Aprovação
twe980994626566967296	Muitos coxinhas,Globotomizados e saudosistas dos anos de chumbo sempre dizem que Brasil viraria uma Cuba com a esquerda no Poder. Considerem que,c/o neolib de Temer/MDB/PSDB,Brasil está virando um RJ: Quebrado, sem receita e sob milicianos e corre o risco de intervenção militar.	temer	alysson	Rejeição
twe984257447060701185	A desculpa era o foro privilegiado. Perde o foro, STJ alivia a barra. Vão dizer o que agora? A verdade é que  os tucanos seguem impunes, de blindagem e morosidade da Justiça Alckmin entende bem. É só ver as inúmeras denúncias contra o seu governo que não deram em nada.	alckmin	alysson	Rejeição
twe981706160674926592	na vida eu so o jânio quadros https://t.co/vtdPQDssmz	temer	dalai	Não sei
twe977908044490305536	@manudeputada @renatadmaia @belacarvalhaes	manuela	dalai	Não sei
twe977310878096912387	A REDE GLOBO NÃO DÁ UMA NOTINHA SE QUER SOBRE A "CARAVANA DO TERROR" QUE O LULA LADRÃO TENTOU FAZER E FOI EXPULSO D… https://t.co/hXQ9HfDh5V	lula	dalai	Rejeição
twe982471296905809921	Confirmado! Joice Hasselmann está com Jair Bolsonaro. Filiou-se ao PSL e será candidata a Senadora por São Paulo.	bolsonaro	dalai	Não sei
twe977334895528701952	JÁ É O CASO DE PRENDER LULA EM SÃO LEOPOLDO E MANDAR À MERDA @STF_oficial https://t.co/A3iTCCAd9E	lula	dalai	Rejeição
twe978110038182154246	3 - Oxente ...? Lula passa mais vergonha na caravana pelo nordeste.  Nem militantes quiseram acompanhar caravana… https://t.co/hGlJpWkYYk	lula	dalai	Rejeição
twe983472131836137473	Marina Silva com mais uma belíssima sacada politica. Apenas os gênios com 240 QI podem fazê-lo. https://t.co/mDJlMVFcaj	marina	dalai	Rejeição
twe985011933152718853	A Lava-Jato inventou até um triplex pro Lula só para tirá-lo da corrida eleitoral. Já o Alckmin que está lá na planilha de propinas da Odebrecht  (codinome "santo") não vai ser alvo da Lava-Jato agora que está sem foro privilegiado. É que o Alckmin é o candidato do Dallagnol.	alckmin	dalai	Rejeição
twe980950803077894144	#FrenteContraOFascismo #BoicoteSky https://t.co/um3xktvxew	temer	dalai	Não sei
twe980976201178210304	Não tive o que TEMER depois desse desejo https://t.co/QXJR9AHUyq	temer	dalai	Não sei
twe977350747007397888	El Tribunal Supremo de Brasil aplaza decisión sobre Lula da Silva y el expresidente evita entrar en prisión por el… https://t.co/yEgXRWq8ku	lula	dalai	Não sei
twe983594125164535808	Una encuesta informal en Brasil arroja que sin Lula  Jair Bolsonaro, el Trump brasileño, tendría una votación cercana 26%, Marina Silva 15%, Ciro Gomes 10% e Geraldo Alckmin 9%. Aquí escribí sobre ese candidato https://t.co/nbjfkuajYr	marina	dalai	Não sei
twe981663118085492736	Será que as feministas de esquerda vão sair em defesa de Rosa diante do "menterruption" com o voto de uma mulher? Não. Porque ela está negando o HC de Lula. Aquele que cobrou se ela tinha ou não grelo duro.	lula	dalai	Não sei
twe984583089132367873	É um escândalo: o fascista que provocou Manuela é um policial civil! A infiltração fascista nas forças de segurança é temerária! https://t.co/K8Clqyfk43	temer	dalai	Não sei
twe982765861655252993	Gente. Vocês trabalham com a contravenção,usam drogas,comem viado e estão apoiando o Bolsonaro?? Que? Rs	bolsonaro	dalai	Rejeição
twe982698781190905859	Ela e boca aberta https://t.co/m6W9IniXVO	temer	dalai	Não sei
twe984490506414690306	orgulho de dizer que esse restaurante é de Juazeiro - BA ❤ https://t.co/ti9bYwPX01	marina	dalai	Não sei
twe978020772949225472	Hoje o @PCdoB_Oficial completa 96 anos. São 96 anos ao lado das principais lutas do povo de nosso país. Liberdade religiosa, combate às ditaduras, direitos sociais, defesa dos trabalhadores e da CLT. São 96 anos de resistência e conquistas.  https://t.co/9KAByJvVwP https://t.co/3Oz1TWkabm	manuela	dalai	Aprovação
twe981121932031602688	@Estadao @MichelTemer A defesa do Estado de Direito e a aplicação da letra da lei também significa manter a decisão… https://t.co/DxFcSr0JgR	temer	dalai	Não sei
twe984750647332495360	@silva_marina Deveria ser igual, mas sabemos que não!	marina	dalai	Não sei
twe984602984691699712	@protectmaluma Marina Silva #PremiosMTVMiaw #MTVBRFEATCORAZON	marina	romulo	Não sei
twe977724975103832064	@manudeputada Não podemos esquecer https://t.co/uNpomilUfP	manuela	romulo	Não sei
twe983496359541080064	Marina Silva es ovacionada cuando dice: soy a favor de la prisión en segunda instancia, pero también del fin del fo… https://t.co/hKeF8eaqbd	marina	romulo	Não sei
twe977965998258180097	Pronto, adicionei à lista de lembretes: pesquisar mais sobre a @manudeputada.	manuela	romulo	Neutro
twe984223509516873733	O Alckmin é o Real Madrid da política brasileira: na hora que vale mesmo, a arbitragem é uma mãe	alckmin	romulo	Rejeição
